query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1492080774002221078,1644574752,2022-02-11T10:19:12,EmmanuelMacron,"En 2017, moins d’1 voiture vendue sur 20 était électrique. En 2020, nous sommes passés à 1 sur 10. En 2021, à 1 sur 5. Des résultats !",,219,858,93,fr,EmmanuelMacron,1976143068,1492080772471300100,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.285398,https://twitter.com/EmmanuelMacron/statuses/1492080774002221078,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1492080772471300100,1644574752,2022-02-11T10:19:12,EmmanuelMacron,"La stratégie de conversion du parc automobile, un million de ménages ont pu changer leur véhicule avec les aides. 840 000 primes à la conversion ! 350 000 bonus écologique ! 600 000 bornes électriques ! Des résultats !",,175,715,70,fr,EmmanuelMacron,1976143068,1492080771229786130,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.287332,https://twitter.com/EmmanuelMacron/statuses/1492080772471300100,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1492080771229786130,1644574752,2022-02-11T10:19:12,EmmanuelMacron,"La stratégie pour la rénovation thermique des bâtiments, 650 000 ménages en ont bénéficié rien que sur la seule année 2021. Des résultats !",,191,759,73,fr,EmmanuelMacron,1976143068,1492080769799528461,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.289243,https://twitter.com/EmmanuelMacron/statuses/1492080771229786130,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1492080769799528461,1644574751,2022-02-11T10:19:11,EmmanuelMacron,"La réduction des émissions de gaz à effet de serre va deux fois plus vite qu’avant. Entre 2012 et 2017, on réduisait nos émissions de 1 % par an. Depuis 2019, c'est 2 %. Est-ce suffisant ? Non. C’est pourquoi nous accélérons, encore, avec un agenda des solutions et du progrès.",,218,860,151,fr,EmmanuelMacron,1976143068,1492080767001927711,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.291232,https://twitter.com/EmmanuelMacron/statuses/1492080769799528461,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1492080767001927711,1644574751,2022-02-11T10:19:11,EmmanuelMacron,Il y a eu le temps de l’indignation. Puis celui des engagements pour plus tard et pour d’autres. Et il y a depuis 2017 le temps de l'action résolue et concrète. Avec des résultats :,,776,3537,2464,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.293016,https://twitter.com/EmmanuelMacron/statuses/1492080767001927711,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491836454158454784,1644516502,2022-02-10T18:08:22,EmmanuelMacron,"Aujourd’hui, la France fait un choix. 
Celui du progrès, du climat, de l’emploi, du pouvoir d’achat. Celui de son indépendance. https://twitter.com/EmmanuelMacron/status/1491836454158454784/video/1",0,488,2106,665,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.295702,https://twitter.com/EmmanuelMacron/statuses/1491836454158454784,,,,,,,https://video.twimg.com/amplify_video/1491826500655534092/vid/1280x720/_wvdLn0kEsYUU1Xi.mp4,1491836454158454784__wvdLn0kEsYUU1Xi.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491833317288812545,1644515754,2022-02-10T17:55:54,EmmanuelMacron,"Avec ce programme de nouveaux réacteurs nucléaires, la France fait le choix de l’emploi : on parle là, rien que pour les EPR2, de 220 000 emplois préservés pour des années, de plusieurs dizaines de milliers d’emplois créés, c’est colossal.",,238,1004,128,fr,EmmanuelMacron,1976143068,1491831663105650693,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.297537,https://twitter.com/EmmanuelMacron/statuses/1491833317288812545,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491831663105650693,1644515360,2022-02-10T17:49:20,EmmanuelMacron,Le programme de nouveaux réacteurs nucléaires est là. Et il commence aujourd’hui. https://twitter.com/EmmanuelMacron/status/1491831663105650693/video/1,0,461,1955,341,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.300022,https://twitter.com/EmmanuelMacron/statuses/1491831663105650693,,,,,,,https://video.twimg.com/amplify_video/1491826430807842816/vid/1280x720/U1ZIg-F1MBkIhxGq.mp4,1491831663105650693_U1ZIg-F1MBkIhxGq.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491828695761305600,1644514652,2022-02-10T17:37:32,EmmanuelMacron,Développons massivement les énergies renouvelables. https://twitter.com/EmmanuelMacron/status/1491828695761305600/video/1,0,244,1038,185,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.302602,https://twitter.com/EmmanuelMacron/statuses/1491828695761305600,,,,,,,https://video.twimg.com/amplify_video/1491826393805725702/vid/1280x720/kWB0u_MZF-k67kQp.mp4,1491828695761305600_kWB0u_MZF-k67kQp.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491824729296150533,1644513706,2022-02-10T17:21:46,EmmanuelMacron,"Pour réduire notre consommation d’énergies fossiles, il nous faut produire davantage d’électricité. En développant les énergies renouvelables et en misant sur le nucléaire. Faire le choix du solaire, de l’éolien, du nucléaire, c’est faire le choix de l’écologie et de l’économie.",,738,4014,714,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.304394,https://twitter.com/EmmanuelMacron/statuses/1491824729296150533,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491822781247406089,1644513242,2022-02-10T17:14:02,EmmanuelMacron,"Nous connaissons notre premier défi : consommer moins d’énergie. Il n’est pas question d'austérité énergétique, mais de poursuivre la révolution déjà engagée dans notre pays. Rénovation de logements, véhicules électriques, production décarbonée, poursuivons ce mouvement ! https://twitter.com/EmmanuelMacron/status/1491822781247406089/video/1",0,270,1070,242,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.307062,https://twitter.com/EmmanuelMacron/statuses/1491822781247406089,,,,,,,https://video.twimg.com/amplify_video/1491814788585988101/vid/1280x720/LYeLfRJDIqU-vpF-.mp4,1491822781247406089_LYeLfRJDIqU-vpF-.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491820921199505415,1644512798,2022-02-10T17:06:38,EmmanuelMacron,"En 30 ans, faire de la France le premier grand pays du monde à sortir de la dépendance aux énergies fossiles et renforcer notre indépendance énergétique industrielle. Voilà notre ambition. https://twitter.com/EmmanuelMacron/status/1491820921199505415/video/1",0,427,1747,368,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.309512,https://twitter.com/EmmanuelMacron/statuses/1491820921199505415,,,,,,,https://video.twimg.com/amplify_video/1491814742129840132/vid/1280x720/vnuyse9jwbY9NKWj.mp4,1491820921199505415_vnuyse9jwbY9NKWj.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491787710012350466,1644504880,2022-02-10T14:54:40,EmmanuelMacron,EN DIRECT | Reprendre en main notre destin énergétique. https://twitter.com/i/broadcasts/1jMKgerzegqJL,0,495,1755,542,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.313240,https://twitter.com/EmmanuelMacron/statuses/1491787710012350466,,,,,https://twitter.com/i/broadcasts/1jMKgerzegqJL,twitter.com,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491736040276893697,1644492561,2022-02-10T11:29:21,EmmanuelMacron,"Une France qui fait le choix du climat, de son indépendance énergétique et se projette vers le futur : ça se passe aujourd’hui à Belfort.",,676,4378,1264,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.315114,https://twitter.com/EmmanuelMacron/statuses/1491736040276893697,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491721738035597313,1644489151,2022-02-10T10:32:31,EmmanuelMacron,"Grâce à la solidarité des Françaises et des Français, aucune poche de sang n’a jamais manqué dans notre pays pour soigner les patients, pour sauver des vies. Mais la pandémie a affecté la collecte, les réserves sont à un niveau critique. Mobilisons-nous : http://dondesang.efs.sante.fr",0,979,3246,1581,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.317161,https://twitter.com/EmmanuelMacron/statuses/1491721738035597313,,,,,http://dondesang.efs.sante.fr,dondesang.efs.sante.fr,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491702027319193601,1644484452,2022-02-10T09:14:12,EmmanuelMacron,"42 Rafale ! L’Indonésie fait le choix de l’excellence industrielle française ! Le savoir-faire des plus de 400 entreprises françaises et des milliers de travailleurs qui conçoivent le Rafale est reconnu. En Indo-Pacifique, cette nouvelle étape renforce nos partenariats.",,1329,7264,1020,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:10.319178,https://twitter.com/EmmanuelMacron/statuses/1491702027319193601,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491159576875773952,1644355122,2022-02-08T21:18:42,EmmanuelMacron,"La paix et la stabilité de notre continent sont un trésor. Ce soir à Berlin, avec le Chancelier allemand et le Président polonais, nous réaffirmons notre volonté de continuer à agir pour réengager le dialogue, seul chemin pour bâtir une paix durable. https://twitter.com/EmmanuelMacron/status/1491159576875773952/photo/1",0,852,4423,916,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.191066,https://twitter.com/EmmanuelMacron/statuses/1491159576875773952,DE,"Berlin, Germany",city,"[[13.088304, 52.338079], [13.760909, 52.338079], [13.760909, 52.675323], [13.088304, 52.675323]]",,,https://pbs.twimg.com/media/FLGpuqOX0AUdLO0.jpg,1491159576875773952_FLGpuqOX0AUdLO0.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491069808527515648,1644333719,2022-02-08T15:21:59,EmmanuelMacron,"Dialogue exigeant, mise en œuvre des accords de Minsk, stabilité et désescalade durables : voilà le chemin qui est le nôtre pour les prochaines semaines et les prochains mois. https://twitter.com/EmmanuelMacron/status/1491069808527515648/video/1",0,595,2336,711,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.193954,https://twitter.com/EmmanuelMacron/statuses/1491069808527515648,,,,,,,https://video.twimg.com/amplify_video/1491062681796755458/vid/1280x720/KIJ29lSSNSkXb6pX.mp4,1491069808527515648_KIJ29lSSNSkXb6pX.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491062805235068929,1644332050,2022-02-08T14:54:10,EmmanuelMacron,"Dans le contexte que nous connaissons, le sang-froid dont fait preuve le peuple ukrainien force le respect. Aux côtés de l’Allemagne, la France est déterminée à mettre fin au conflit. https://twitter.com/EmmanuelMacron/status/1491062805235068929/photo/1",0,628,3586,670,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.196607,https://twitter.com/EmmanuelMacron/statuses/1491062805235068929,UA,Ukraine,country,"[[22.1357201, 44.386383], [40.227172, 44.386383], [40.227172, 52.379475], [22.1357201, 52.379475]]",,,https://pbs.twimg.com/media/FLFRtxlWUAkXCi_.jpg,1491062805235068929_FLFRtxlWUAkXCi_.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1491012604357390338,1644320081,2022-02-08T11:34:41,EmmanuelMacron,"Quentin Fillon-Maillet, champion olympique ! 🥇
Quelle performance pour cette première médaille d'or française des Jeux Olympiques de Pékin. Il devient la nouvelle référence du biathlon ! « EquipeFRA: 🥇 CHAMPION OLYMPIQUEEE 🥇

Quelle course 🥵 Intouchable, Quentin Fillon-Maillet a mené d'une main de maître cet individuel (20km) ! 

La première médaille d'or du clan tricolore 💫

#AllezLesBleus #Pekin2022 https://twitter.com/EquipeFRA/status/1490990885961895941/photo/1 — https://twitter.com/EquipeFRA/status/1490990885961895941 »",0,401,3425,303,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,1490990885961895941,EquipeFRA,95402942,1644314903,2022-03-28T23:15:11.201739,https://twitter.com/EmmanuelMacron/statuses/1491012604357390338,,,,,https://twitter.com/EquipeFRA/status/1490990885961895941,twitter.com,https://pbs.twimg.com/media/FLELa_0WQAIPNvW.jpg,1490990885961895941_FLELa_0WQAIPNvW.jpg,photo,,,allezlesbleus|pekin2022,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490835209339957248,1644277786,2022-02-07T23:49:46,EmmanuelMacron,"Pour préserver la stabilité, la paix et réenclencher des mécanismes de confiance pour notre Europe, notre devoir est de travailler ensemble. Nous sommes l'un et l'autre convaincus qu'il n'y a aucune solution raisonnable qui ne passe par le dialogue. Alors, continuons. https://twitter.com/EmmanuelMacron/status/1490835209339957248/photo/1",0,903,5579,1564,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.205929,https://twitter.com/EmmanuelMacron/statuses/1490835209339957248,RU,"Moscow, Russia",city,"[[36.8878157, 55.4883244], [37.9674694, 55.4883244], [37.9674694, 56.0212511], [36.8878157, 56.0212511]]",,,https://pbs.twimg.com/media/FLCCr3pXoAcy9Ia.jpg,1490835209339957248_FLCCr3pXoAcy9Ia.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490832496874778624,1644277140,2022-02-07T23:39:00,EmmanuelMacron,L’objectif de ma visite à Moscou : la sécurité de tous. https://twitter.com/EmmanuelMacron/status/1490832496874778624/video/1,0,630,2917,762,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.208465,https://twitter.com/EmmanuelMacron/statuses/1490832496874778624,,,,,,,https://video.twimg.com/amplify_video/1490814876566097922/vid/1280x720/Nh7meLAf-KTgJV4s.mp4,1490832496874778624_Nh7meLAf-KTgJV4s.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490828973617688579,1644276300,2022-02-07T23:25:00,EmmanuelMacron,"Il est toujours simple de commencer un conflit, beaucoup moins de savoir le terminer et de bâtir une paix durable. Pour être maintenue, la sécurité de notre continent a besoin que nous ne reproduisions pas les erreurs du passé. https://twitter.com/EmmanuelMacron/status/1490828973617688579/video/1",0,511,2276,291,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.211087,https://twitter.com/EmmanuelMacron/statuses/1490828973617688579,,,,,,,https://video.twimg.com/amplify_video/1490814142944530435/vid/1280x720/yt8ojKYj_CiIv1Ov.mp4,1490828973617688579_yt8ojKYj_CiIv1Ov.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490827481112322056,1644275944,2022-02-07T23:19:04,EmmanuelMacron,"Ni la Russie, ni les Européens, n’ont interêt au désordre et à l’instabilité. https://twitter.com/EmmanuelMacron/status/1490827481112322056/video/1",0,584,2812,333,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.214198,https://twitter.com/EmmanuelMacron/statuses/1490827481112322056,,,,,,,https://video.twimg.com/amplify_video/1490814813605347333/vid/1280x720/1qeTyoa89olXoVEU.mp4,1490827481112322056_1qeTyoa89olXoVEU.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490733023700164620,1644253423,2022-02-07T17:03:43,EmmanuelMacron,"Ce vers quoi nous devons aller, c’est la désescalade. Nous en connaissons les termes. Grandes questions de sécurité collective, question ukrainienne, situation sécuritaire en Biélorussie et dans toute la région : avançons. https://twitter.com/EmmanuelMacron/status/1490733023700164620/video/1",0,1391,6601,1721,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.216614,https://twitter.com/EmmanuelMacron/statuses/1490733023700164620,,,,,,,https://video.twimg.com/amplify_video/1490727175842111495/vid/1280x720/Nf1lwKIh5vcTHEzU.mp4,1490733023700164620_Nf1lwKIh5vcTHEzU.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490729332880379907,1644252544,2022-02-07T16:49:04,EmmanuelMacron,"Commençons à bâtir une réponse utile pour la Russie, utile pour toute notre Europe, une réponse qui permette d’éviter la guerre, de construire les éléments de confiance, de stabilité, de visibilité. Ensemble. https://twitter.com/EmmanuelMacron/status/1490729332880379907/photo/1",0,1656,10699,1983,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:11.219510,https://twitter.com/EmmanuelMacron/statuses/1490729332880379907,RU,"Moscow, Russia",city,"[[36.8878157, 55.4883244], [37.9674694, 55.4883244], [37.9674694, 56.0212511], [36.8878157, 56.0212511]]",,,https://pbs.twimg.com/media/FLAiZVVXoA0h1kB.jpg,1490729332880379907_FLAiZVVXoA0h1kB.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1490635204377124866,1644230102,2022-02-07T10:35:02,EmmanuelMacron,"Huit détenus arméniens ont été remis en liberté par l’Azerbaïdjan et transférés de Bakou vers Erevan. Ils retrouvent leurs familles dont ils étaient séparés depuis plusieurs mois. Merci à nos diplomates ainsi qu’à nos militaires mobilisés dans cette opération. On avance ! « EmmanuelMacron: Libérations de détenus, efforts partagés dans la recherche des disparus, travaux à venir pour réhabiliter les voies ferrées : depuis nos réunions de décembre à Bruxelles avec l'Arménie et l'Azerbaïdjan, les progrès sont là. Vers l'apaisement et la confiance, nous continuons. https://twitter.com/EmmanuelMacron/status/1489689998261637125/photo/1 — https://twitter.com/EmmanuelMacron/status/1489689998261637125 » https://twitter.com/EmmanuelMacron/status/1490635204377124866/photo/1",0,599,2200,400,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,1489689998261637125,EmmanuelMacron,1976143068,1644004747,2022-03-28T23:15:11.226914,https://twitter.com/EmmanuelMacron/statuses/1490635204377124866,,,,,https://twitter.com/EmmanuelMacron/status/1489689998261637125,twitter.com,https://pbs.twimg.com/media/FK_MuehXwAIHIZR.jpg|https://pbs.twimg.com/media/FKxxJ2-X0AAjdnk.jpg,1489689998261637125_FK_MuehXwAIHIZR.jpg|1489689998261637125_FKxxJ2-X0AAjdnk.jpg,photo|photo,,,,,,
